,sh600519,sh600036,sh601318,sh601166,sh600030,sh601328,sh600887,sh600000,sh601601,sh600048,sh600028,sh600309,sh601186,sh600031,sh601012,sh601628,sh601088,sh600585,sh600690,sh601888,sh600276,sh601766
2024-08-12,-0.00048719376391981317,-0.006495515001546548,0.0002462447672986201,-0.005497861942577842,-0.001058761249338236,0.006830601092896238,0.006614303431169866,0.0058616647127784915,0.002195389681668658,-0.0339181286549709,0.001524390243902607,-0.009125777013622494,-0.010895883777239712,-0.004542504866969499,0.008689355539464039,0.004427792915531192,0.006402048655569814,-0.014394580863674844,0.014555468135326377,-0.013573962671602602,0.02852428099952853,-0.0039525691699605625
2024-08-13,-0.009114964138987491,-0.005603985056039762,0.00393894633185643,0.002457002457002311,0.010068892421833509,0.01085481682496603,-0.010677618069815265,0.0011655011655011815,0.007301935012778316,-0.00363196125907983,0.010654490106544845,-0.025493860117458578,0.004895960832313362,-0.0052151238591916504,0.005743000717875146,0.006442861987114412,-0.005597964376590325,-0.005584192439862634,-0.015897634742148115,0.0034401876465988135,-0.02200320880128359,0.013227513227513255
2024-08-14,-0.006823564135178262,-0.00250469630557304,-0.0071113290828836995,-0.002450980392156854,-0.011017838405036562,0.010738255033557076,-0.010377750103777506,-0.002328288707799664,0.0018122508155129502,-0.008505467800729027,0.001506024096385561,-0.030269826051225968,0.004872107186357999,-0.017693315858453462,-0.013561741613133393,-0.008086253369272156,0.0012794268167861667,-0.023758099352051754,-0.01733648542159172,-0.01449275362318836,-0.003984063745019917,-0.031331592689295085
2024-08-15,0.009615792825302671,0.02824858757062132,0.020498888614472577,0.01904176904176902,0.01591511936339507,0.009296148738379806,0.009228187919463116,0.019836639439906545,-0.0010853835021708003,0.006127450980392135,0.006015037593984918,-0.006214689265536699,0.00969696969696976,0.021347565043362327,0.01808972503617956,0.025815217391304213,0.02708918987988751,0.004867256637168138,-0.000801924619085792,0.010436432637571214,0.009882352941176453,0.02695417789757415
2024-08-16,0.0030205551934625596,0.011904761904761862,0.0070183930300096176,0.007836045810729386,-0.0026109660574411553,0.017105263157894735,-0.0012468827930173232,0.012585812356979309,0.007968127490039834,-0.0036540803897686658,-0.001494768310911887,0.0049744172825467725,0.0,-0.0013063357282822041,-0.02487562189054726,0.015894039735099286,0.008459815874595655,-0.007485689123734152,-0.027287319422151013,-0.00641627543035983,0.004659832246038942,0.0
2024-08-19,-0.004024594745667964,0.00814479638009069,0.011055034847392564,0.013755980861243966,-0.003141361256544628,0.02457956015523921,-0.004993757802746579,0.019209039548022666,0.027667984189723382,0.0,0.0059880239520957446,-0.001414227124876155,0.006002400960384291,0.021582733812949728,-0.017492711370262426,0.023142112125162928,-0.004441154700222105,0.002218278615794267,-0.013613861386138515,-0.0014175460702473552,-0.02342300556586263,0.052493438320209806
2024-08-20,-0.0019081827365585724,0.0017953321364450048,-0.0035654860946041644,-0.006489675516224147,-0.005777310924369727,0.005050505050504972,-0.015474696779590125,-0.012195121951219412,-0.0034965034965035446,-0.017114914425427896,-0.008928571428571397,-0.011329839966010447,-0.00835322195704058,0.000640204865557159,-0.013353115727002929,-0.003822873526600823,-0.01635687732342017,-0.016821602478972908,-0.007109995817649595,-0.019242902208201906,0.003324625979577389,-0.012468827930174564
2024-08-21,-0.003612798020692809,-0.007168458781361853,0.0011927480916029687,-0.004156769596199594,-0.0005282620179608566,0.0,-0.006372132540356734,0.0056116722783390305,-0.017894736842105297,-0.021144278606965106,0.0015015015015014122,0.0042973785990545466,-0.0072202166064982976,0.0,-0.006015037593984918,-0.002558362647905321,0.0020156210632402694,-0.029266096352994264,-0.009267059814658807,-0.013509166934705608,0.0014201183431952202,0.002525252525252597
2024-08-22,-0.005311869524118551,0.0018050541516243523,-0.00619490111984744,0.0029815146094216427,-0.01004228329809731,0.0037688442211054607,-0.015391192817443278,0.005580357142856984,-0.004644515898535206,0.011435832274459878,0.010494752623688264,-0.002995293110825803,0.004848484848484658,-0.0051183621241203126,-0.02571860816944027,0.006412311638345658,0.004023133014835256,-0.013914656771799483,0.02338435374149661,-0.017443756113465936,0.03828882060978489,0.01385390428211597
2024-08-23,0.0035034218644729442,0.012012012012012185,0.039319108127547464,0.029726516052318575,0.019754404698344885,-0.0012515644555693983,0.006947459834997893,-0.0011098779134295356,0.03015075376884413,-0.006281407035175879,0.011869436201780381,0.009442060085836923,-0.0024125452352231624,0.025723472668810254,0.0015527950310558758,0.021344377190188002,0.008765339343851819,0.015992474129821188,0.02742002492729534,0.011282561805209923,-0.007056681083542071,0.004968944099378758
2024-08-26,-0.002113089138439106,0.0020771513353115,0.0,0.009237875288683695,-0.03350785340314144,-0.003759398496240629,-0.015092712376024164,-0.013333333333333197,0.0076655052264809065,0.013906447534766109,0.01026392961876832,-0.010770975056689447,0.0036275695284160303,0.0037617554858935254,0.006976744186046435,0.01216469120399255,0.0017378351539225623,-0.006944444444444531,0.004043671653861658,-0.0024610336341264194,-0.006877579092159469,-0.050679851668726794
2024-08-27,-0.005616147308781905,-0.0020728457210541507,-0.0046136101499424376,-0.00858123569794067,0.0,0.010062893081761004,-0.008756567425569184,0.0,-0.0003457814661134151,-0.027431421446383997,0.04208998548621201,-0.003581661891117527,-0.022891566265060392,0.002498438475952547,0.018475750577367167,0.010785824345146189,0.03345724907063197,-0.01724941724941731,-0.030205396697543296,-0.018421052631578894,0.006463527239150446,-0.02994791666666663
2024-08-28,-0.010733083108391939,-0.0005934718100890635,0.0009269988412514696,-0.006924408540103677,-0.0016251354279523955,-0.011207970112079524,-0.017226148409894004,-0.006756756756756799,-0.00933932895191969,-0.011538461538461497,-0.011142061281337101,-0.0010064701653486052,-0.01726263871763256,0.004361370716510882,-0.006802721088435382,-0.0060975609756096505,-0.006954436450839485,-0.027988614800758982,-0.009136212624584639,0.012231903485254714,-0.002293577981651418,-0.01744966442953022
2024-08-29,0.01749460043196538,-0.02226840855106893,-0.013197499421162329,-0.03021499128413707,0.01953336950623985,-0.04785894206549124,0.027865168539325857,-0.030612244897959107,-0.031075418994413462,0.0,-0.032394366197183055,0.01928612550374198,-0.02258469259723961,-0.01488833746898266,0.03196347031963476,-0.0030674846625767804,-0.01593817918377194,0.008296730112250073,-0.010058675607711565,-0.015394802185068723,0.01885057471264373,-0.00819672131147553
2024-08-30,0.021149083704804506,-0.023686607956270866,0.03308305959643376,-0.010784901138406244,0.026609898882384186,-0.05952380952380942,-0.010494097070397945,-0.0140350877192984,0.06810810810810808,0.05317769130998684,-0.008733624454148492,0.030782264896921818,0.00898587933247752,0.015113350125944613,0.018436578171091345,0.02707692307692322,-0.004907975460122782,0.012584704743465736,0.046994072819644295,0.025722932078009464,-0.004287003610108253,-0.016528925619834767
2024-09-02,-0.03339130675794599,-0.006842923794712297,-0.013172836702248447,-0.0006056935190794643,-0.019180922757905505,-0.007032348804500765,-0.043747238179407844,-0.00474495848161316,0.005398110661268607,-0.03325123152709353,0.023494860499265746,-0.029589041095890334,-0.06234096692111957,0.011786600496277666,-0.044895003620564866,0.02366686638705806,0.013070283600493227,-0.002868068833652093,-0.01253538212697125,-0.03409277167677427,-0.005211874008611006,-0.03221288515406151
2024-09-03,0.010752688172043001,-0.009708737864077666,-0.005523590333716966,-0.00848484848484854,0.010570824524312794,-0.025495750708215303,0.026340110905730185,-0.0166865315852206,-0.008389261744966459,0.005095541401273884,-0.043041606886657036,0.007199322416713505,-0.012211668928086783,0.0042918454935623185,0.02426080363912053,0.0011706175007315522,-0.021908471275559838,-0.006711409395973145,0.031122031122031046,0.0035635499745461097,0.015489749430523947,0.0014471780028944004
2024-09-04,-0.007092198581560294,-0.008222643896268256,-0.013191390881740372,-0.007334963325183463,0.0,-0.01017441860465118,-0.0018009905447996521,0.00848484848484854,-0.003045685279187804,-0.024081115335868097,-0.01199400299850073,-0.009250175192711985,-0.026098901098901117,-0.001831501831501714,0.011843079200592133,-0.012277111955568576,-0.012941762070681984,-0.008687258687258725,0.005162827640984968,-0.009976327358809711,-0.001570210856886467,-0.005780346820809301
2024-09-05,0.003485714285714314,-0.005102040816326481,0.018292682926829285,0.003694581280788256,-0.0005230125523013607,-0.001468428781204123,0.015787099684257955,0.0,0.02681602172437203,0.011688311688311748,-0.006069802731411222,0.0015560899702928843,0.008462623413258097,0.004892966360856121,0.006583760058522348,0.009470257472625088,-0.023701462430660514,0.01947419668938677,-0.002370604504148499,0.003074295473953992,0.011008762075938039,0.0014534883720929148
2024-09-06,-0.004897215420534229,0.0016025641025640969,-0.003915246430216568,0.005521472392638005,-0.0026164311878598134,0.0,-0.011545293072824037,0.013221153846153744,0.024462809917355388,-0.012836970474967901,0.007633587786259444,-0.0028248587570621764,-0.006993006993007089,-0.01825928180158254,-0.016715116279069853,-0.0032248607446496713,-0.017561983471074405,-0.007163323782235054,-0.007920792079207928,-0.03252170951813382,-0.01333333333333342,-0.00870827285921616
2024-09-09,-0.01645207439198859,-0.032320000000000015,-0.013179190751445136,-0.0256253813300793,-0.0041972717733472775,-0.010294117647058787,-0.008535489667565233,-0.005931198102016477,-0.030009680542110395,-0.01950585175552666,-0.033333333333333326,-0.0036827195467420415,-0.023943661971830954,-0.05517668939863596,-0.016260162601625883,-0.007352941176470562,-0.02155625657202942,-0.0177970177970177,-0.02914171656686626,-0.021647307286166817,0.0033783783783782884,-0.016105417276720435
2024-09-10,0.0021818181818182847,-0.0016534391534390736,-0.00046860356138711534,0.006261740763932266,-0.005268703898840932,0.0014858841010401136,-0.005437245129134571,0.014319809069212264,-0.0059880239520957446,-0.011936339522546358,0.018808777429467183,-0.009098663633778759,0.0043290043290042934,0.0032808398950130435,-0.013523666416228375,0.001185185185185178,0.007254164427727083,-0.029872673849167586,-0.0016447368421051989,-0.00917431192660556,-0.001571268237934964,0.0029761904761904656
2024-09-11,0.0014513788098693414,-0.0036435905929116386,-0.003281762775433461,-0.016801493466085837,0.006355932203389925,-0.029673590504451064,0.012756264236902126,-0.02941176470588236,-0.0026773761713519972,0.00805369127516764,-0.03076923076923077,0.013916786226685796,-0.008620689655172376,0.01831262262916944,0.017517136329017413,-0.00414323764427349,-0.02000533475593491,0.010600706713780994,0.03377265238879734,0.0018155410312272746,0.02135791366906492,-0.010385756676557945
2024-09-12,-0.03256521739130436,0.004986702127659726,0.0018814675446847673,0.014556962025316533,-0.006315789473684275,0.001529051987767538,-0.016644174538911427,0.02666666666666684,-0.012751677852348986,-0.0026631158455392434,0.004761904761904745,0.0008490165558228124,-0.004347826086956608,-0.004495825305073864,0.0052395209580837765,0.005646359583952654,0.023679912901469757,0.006993006993007089,-0.007968127490039945,-0.007067778180500195,-0.010125467752586381,0.02398800599700146
2024-09-13,-0.023167498089973315,0.012239497188223591,0.006807511737089156,-0.0037429819089207506,0.0021186440677967155,-0.010687022900763288,-0.013266239707227734,-0.01416765053128699,0.007817811012916343,-0.001335113484646211,-0.02211690363349128,0.0019793581224374357,-0.005822416302765698,-0.014193548387096855,-0.02159344750558445,0.007092198581560183,0.006381281574049602,-0.003968253968254065,0.015261044176706928,0.000912575287461248,-0.0044474093840336515,-0.007320644216691097
2024-09-18,-0.028547767477168695,0.016666666666666607,0.01888552110048969,0.006261740763932266,0.0010570824524311906,0.010802469135802406,-0.009272137227630983,-0.003592814371257358,0.026981450252951067,0.020053475935828846,0.03231017770597733,0.02666854804571761,0.0,0.03664921465968596,-0.013698630136986245,0.030516431924882514,0.010303830911492673,0.007470119521912455,0.03283227848101267,-0.01969365426695857,0.007817735090462241,0.01179941002949847
2024-09-19,-0.00465703686163077,-0.009321761491481784,0.007551487414187541,-0.001244555071561848,0.021119324181626098,0.0,0.031352363125877414,0.024038461538461453,0.0006568144499179418,0.03669724770642202,-0.010954616588419341,0.03916987355689927,0.017569546120058677,-0.010101010101010055,0.02777777777777768,-0.0037015945330294286,-0.006276150627615107,-0.014829461196243288,0.03255457679050178,0.025669642857143016,-0.0026595744680850686,0.004373177842565523
2024-09-20,0.0023156225218081694,0.0038935756002596023,0.0027254144901203148,0.012461059190031154,-0.002585315408479838,0.006106870229007688,-0.0027223230490017736,-0.0011737089201877549,-0.006235641614702914,0.017699115044247815,0.009493670886075778,0.0007935458272716467,0.0014388489208632116,0.010841836734693855,-0.03903903903903905,0.0,0.013157894736842035,-0.0030105368790767084,0.010014836795252169,-0.015052593398621639,-0.05088888888888887,-0.005805515239477477
2024-09-23,-0.0018830305715552553,0.014544279250161551,-0.0013590033975083848,0.01907692307692299,0.0010368066355623817,0.01365705614567525,-0.0040946314831664665,0.014101057579318566,0.014200792602377721,0.003726708074534013,0.015673981191222763,-0.0002643055372009151,0.00287356321839094,0.02460567823343851,-0.005468750000000022,0.015432980851671774,0.01558441558441559,0.010065425264217387,0.009181050312155659,-0.00018412815319468478,0.0,0.02481751824817513
2024-09-24,0.08803525849358707,0.055431666135712154,0.054660920843728755,0.037439613526570215,0.07819782496116012,0.06736526946107779,0.06212882594792135,0.05330243337195828,0.06707912732009125,0.011138613861386037,0.043209876543209846,0.043754130865829355,0.04011461318051568,0.02647783251231539,0.06755695208169676,0.03574444131719656,0.05319693094629141,0.041853512705530616,0.008005822416302655,0.0556169429097606,0.022243034418168994,0.04131054131054124
2024-09-25,0.01923357132449377,0.030787805614246766,0.018494623655914033,0.024447031431897637,0.016330451488952846,0.011220196353436185,0.012043010752688321,0.044004400440043945,-0.00884955752212413,0.014687882496939864,-0.00591715976331364,-0.015704154002026294,0.059228650137741035,0.00179964007198552,0.011037527593819041,0.03532608695652195,0.014570179698883079,0.02869440459110484,0.02671480144404348,0.012037683182135384,0.0041227668346313084,0.028727770177838563
2024-09-26,0.09292351679771271,0.03601756954612023,0.06461148648648662,0.048295454545454364,0.06238185255198481,0.04160887656033285,0.08457288567785803,0.03688092729188619,0.06773399014778336,0.1,0.0044642857142858094,0.03834276891405053,0.04681404421326407,0.02934131736526968,0.05967976710334799,0.02965879265091842,0.02273815222594533,0.07345420734542074,0.047819971870604716,0.09998276159282882,0.059762773722627616,0.0146276595744681
2024-09-27,0.06553302812295625,0.007066139061616683,0.02935343117810385,-0.00596205962059615,0.1,-0.03595206391478023,0.08150470219435735,0.0030487804878047697,0.03143021914648214,0.09978070175438591,-0.013333333333333308,0.058364312267657814,0.01863354037267073,0.036649214659685736,0.09615384615384626,0.01962783583991845,-0.021530540603791115,0.048072758770030255,0.010067114093959662,0.09982761322676703,0.04778303917348259,0.002621231979030192
2024-09-30,0.07291922415909635,0.055571147909065255,0.1,0.050708833151581256,0.09987868985038406,0.022099447513812098,0.05326086956521725,0.0263424518743669,0.09309477215543738,0.09970089730807574,0.04504504504504503,0.06919564453811033,0.08658536585365861,0.05948372615039266,0.1,0.1,0.04281272422865334,0.08016528925619837,0.06810631229235864,0.1,0.07436318816762522,0.06797385620915031
2024-10-08,-0.014302059496567487,0.06354692900824244,0.08127517954107533,0.03840166061235095,0.1,-0.006756756756756799,-0.0037839697282421314,0.03652517275419531,0.04245524296675174,-0.0036264732547596212,0.008620689655172376,0.026609724047306216,0.06734006734006726,0.028601694915254328,0.09794988610478383,0.09999999999999987,-0.026605504587156048,0.0038255547054322214,0.030171073094867884,0.09961139896373061,0.07093690248565965,0.05263157894736836
2024-10-09,-0.07420197330237954,-0.0747500000000001,-0.09768346023003394,-0.0699650174912545,0.014371657754010725,-0.04081632653061218,-0.08390883977900554,-0.056190476190476124,-0.1,-0.1,-0.06267806267806264,-0.09461333333333333,-0.08412197686645628,-0.07672502574665307,-0.1,-0.09999999999999998,-0.04924599434495747,-0.08193597560975607,-0.059782608695652106,-0.1,-0.07730762363863597,-0.07558139534883712
2024-10-10,0.028116478074162288,0.04647392596595501,0.050269299820466795,0.0424502955400321,-0.08566721581548609,0.04964539007092217,0.041085563513004075,0.04036326942482349,0.031624863685932425,0.01415571284125372,0.045592705167173175,0.006715362865221675,0.09988518943742819,0.036252091466815406,-0.023054755043227737,0.008953168044077087,0.06443618339529134,0.0365296803652968,0.029865125240847723,-0.024214659685864004,0.0172213622291022,0.07044025157232703
2024-10-11,-0.021347560975609747,-0.0077459333849728695,-0.016410256410256396,-0.020618556701030855,0.015135135135135203,-0.004054054054054124,-0.009775524981897155,-0.014548981571290032,-0.015856236786469413,0.02193419740777669,-0.018895348837209336,-0.04037448800468113,-0.02609603340292277,-0.036060279870828715,-0.04424778761061943,-0.028441410693970437,-0.008149010477299212,-0.004004805766920194,-0.019332709697536643,-0.03916834339369557,-0.04508274681377211,-0.05287896592244412
2024-10-14,-0.0018691705244269219,0.023419203747072626,0.01963851233924241,0.03473684210526318,-0.025204117855875063,0.02170963364993228,0.000365630712979792,0.023622047244094446,0.029001074113855996,0.05268292682926812,0.007407407407407307,-0.0008536585365852556,0.030010718113612,0.041876046901172526,0.03395061728395077,0.030679156908665073,0.0016431924882629456,0.036188178528347326,0.02321144674085862,-0.003769370375540926,0.023705179282868416,0.027295285359801413
2024-10-15,-0.029800435708088102,-0.02110348334604628,-0.025225839440940923,-0.01576805696846384,-0.02694828841951935,-0.021248339973439556,-0.0314327485380117,-0.014423076923076983,-0.022703549060542727,0.01297497683039861,-0.02941176470588236,-0.030513853289393378,-0.03954214360041608,-0.020364415862808127,-0.02686567164179099,-0.02999318336741652,-0.020154675415983148,-0.011641443538998875,-0.021441889372280976,-0.03265134529147984,-0.015372640591554743,-0.018115942028985366
2024-10-16,-0.020427859096027068,0.025974025974025983,0.0033222591362127574,0.031524547803617464,-0.011601796407185616,0.03256445047489831,-0.013207547169811429,0.008780487804878057,-0.011748998664886656,0.042086001829826136,-0.0015151515151514694,-0.007427923958202243,0.007583965330444142,-0.006017505470459539,-0.022699386503067576,0.005856172405715565,-0.006696962449174837,0.005104043973302108,-0.021911718005716008,-0.04244531363175441,-0.028063241106719428,-0.00492004920049216
2024-10-17,-0.0183251231527094,-0.02556962025316456,-0.0066225165562914245,-0.019539078156312617,-0.009466111321469128,-0.014454664914586135,-0.024091778202676828,-0.011605415860734936,0.004052958659821693,-0.09394205443371384,-0.01365705614567525,-0.029680365296803735,-0.03333333333333344,-0.024215740231150362,-0.020087884494664143,-0.004424778761061843,-0.013002648687695628,-0.024218750000000067,-0.016883116883116833,-0.00998487140695914,0.0008133387555917526,-0.013597033374536438
2024-10-18,0.03104509567777347,0.014549233567160202,0.0031578947368420263,0.0015329586101175963,0.06689602446483178,-0.002666666666666595,0.034482758620689724,-0.006849315068493178,0.02260495156081821,0.014534883720930258,0.010769230769230864,0.022483660130719008,0.024471635150166815,0.015228426395939021,0.053811659192825045,0.021520467836257273,0.024152232251768657,0.006405124099279513,0.028071334214002652,0.03942542787286052,0.02559934985778134,0.023809523809523725
2024-10-21,-0.007916937053861206,-0.005121638924455718,-0.004896817068905213,-0.018877551020408223,-0.016123253314224262,-0.020053475935828957,-0.007196969696969591,0.0009852216748769127,0.003947368421052699,0.02769818529130852,-0.003044140030441511,-0.00038353362311427386,0.02931596091205213,-0.013333333333333197,0.06443768996960508,0.0020609113808105484,-0.015721772272510592,-0.0007955449482895949,0.0009637006103437873,0.0024992649220818564,0.0015847860538829028,0.001223990208078396
2024-10-22,0.009288330716902271,0.00823680823680828,0.002811950790861273,-0.004680187207488307,0.007647487254187846,0.005457025920873049,0.015261350629530712,-0.0029527559055116948,0.011533420707732667,0.01858736059479571,0.007633587786259444,0.008952551477171111,-0.009493670886075889,0.0022522522522521182,0.04968589377498556,-0.0013711151736744975,0.0029041626331074433,0.003980891719745028,0.032413350449294054,0.013931661533949313,0.003955696202531556,0.0036674816625918982
2024-10-23,0.015878159429682404,0.012509573653306072,0.021906764808973023,0.0010449320794148065,-0.003614022406938977,-0.005427408412483015,0.0150319428786172,0.004935834155972207,0.025136045607670354,-0.0018248175182482562,-0.0015151515151514694,0.005450627455951151,0.021299254526091493,-0.005617977528090012,0.06528835690968449,0.029748283752860427,-0.009411196911196962,0.010309278350515427,-0.018650917003419365,0.005206826728377134,-0.001379038613081196,0.004872107186357999
2024-10-24,-0.009760765550239192,-0.008825012607160732,-0.0036014405762304635,0.0005219206680584509,-0.010518679724338065,0.0013642564802183177,-0.01814142910033323,-0.003929273084479323,-0.014155712841253831,-0.02010968921389389,-0.015174506828528056,-0.024205748865355314,-0.02294056308654857,-0.014689265536723006,-0.050051072522982465,-0.015555555555555656,0.005846528623629776,-0.014913657770800559,-0.010136205258156505,-0.024460431654676262,-0.03985006904714927,0.00242424242424244
2024-10-25,0.004284241721427495,-0.005342152124141464,-0.0068846815834767705,-0.0015649452269170805,0.008064516129032251,-0.0027247956403269047,0.006033182503770718,-0.00591715976331364,-0.008717948717948842,-0.000932835820895539,-0.006163328197226536,0.004134366925064414,0.0,0.0005733944954127157,0.09999999999999987,-0.0076749435665913746,-0.008718818115766469,0.013944223107569709,-0.013759999999999994,0.017551622418878976,-0.01376618039860289,-0.013301088270858408
2024-10-28,0.003945216024633602,-0.014833759590792805,-0.0034662045060659397,-0.006269592476489061,-0.0003636363636364548,-0.00819672131147553,0.016491754122938573,-0.001984126984126977,-0.006207966890843131,0.01867413632119508,-0.0015503875968991832,0.024189397838394244,-0.01387406616862319,0.021203438395415608,-0.018572825024438022,-0.0145586897179254,0.004153432689958603,0.03379174852652267,-0.0077871512005192045,0.01898825916799529,0.012291666666666812,0.011029411764705843
2024-10-29,-0.021329073482428185,0.0020768431983384517,0.002260869565217538,-0.000525762355415238,-0.009457984721716883,-0.004132231404958553,-0.02212389380530977,-0.006958250497017926,0.005465903175429387,-0.02658111824014675,-0.03260869565217395,-0.03467336683417077,-0.017316017316017285,-0.008978675645342271,-0.041832669322709126,0.0013850415512466352,-0.0029197080291971655,-0.004941087039148528,-0.0016350555918900334,-0.02091038406827883,-0.008437950195513522,0.00848484848484854
2024-10-30,0.0002481033154437817,-0.01865284974093262,-0.028804442130834662,-0.012624934245134223,0.008446566287183321,-0.0027662517289074318,-0.003016591251885359,-0.005005005005005114,-0.03727672793165948,0.004708097928437072,-0.006420545746388395,-0.011192087454450772,-0.012114537444933848,-0.00849377123442796,0.0005197505197505059,-0.02305209774089445,-0.013177159590043952,0.02330022918258212,-0.02063544055027855,-0.013511550196135258,-0.020340390203403835,0.004807692307692291
2024-10-31,-0.0027480417754569553,-0.013727560718057141,-0.0008933357155618271,-0.026105487480021283,0.024034959941733325,-0.01386962552011095,0.05559757942511334,-0.010060362173038184,-0.010486689970422125,0.012183692596063889,-0.001615508885298933,-0.009607791524085307,-0.004459308807134965,0.04226156482010279,0.025454545454545396,-0.011798017932987293,-0.009891196834816984,-0.001493094438223208,-0.022742474916387923,-0.0010309278350516538,-0.012711864406779738,-0.004784688995215225
2024-11-01,0.003901059700613274,0.017398286937901464,0.004113018597997176,0.000547045951859948,-0.006045519203414007,0.015471167369901506,0.013973486205661079,0.010162601626016121,-0.003260869565217317,0.012962962962962843,0.016181229773462924,0.016744186046511622,0.03135498320268759,0.026849315068492974,-0.036980749746707064,0.015998089780324687,0.025724275724275714,0.0018691588785046953,0.005817932922655755,0.007223942208462342,0.02060085836909864,0.016826923076923128
2024-11-04,0.009421352893235646,0.019468560905025134,0.014603739982190556,0.0010934937124111865,0.03971377459749559,0.0,0.018727915194346245,0.005030181086519203,0.004907306434023928,-0.005484460694698212,-0.006369426751592355,0.010717553261011536,0.0032573289902280145,0.003735325506937004,0.013150973172014746,0.006815511163337451,-0.007791575359142988,-0.008208955223880654,0.010547805375978214,0.027663934426229497,0.009041211101766145,0.0035460992907800915
2024-11-05,0.018595788657796097,0.008516129032257957,0.031244514656836975,0.004915346805024479,0.04852030282174802,0.006925207756232732,0.008324661810614087,0.00700700700700696,0.042322300596852935,0.023897058823529438,0.0064102564102563875,0.020043967412388453,0.018398268398268414,0.0015948963317384823,0.019210799584631122,0.0641923436041083,0.006871165644171784,0.017682468021068543,0.0016835016835017313,0.038313630536960686,0.014377995415711498,0.007067137809187329
2024-11-06,-0.0037983753860202363,-0.013306038894575156,-0.021446808510638293,-0.0038043478260869623,0.020019691499835846,-0.009628610729023324,-0.005847953216374324,-0.010934393638171058,-0.03019260801665813,0.017953321364452268,0.0,-0.012550709939147975,0.010626992561105109,-0.015923566878980888,-0.02139582272032592,-0.020837903048914308,-0.017060687301974187,-0.008502772643253276,-0.036302521008403255,-0.003429355281207136,0.0014379622021363225,0.012865497076023358
2024-11-07,0.04973901973265438,0.026192946058091193,0.05827100365280913,0.03164211674849993,0.1,0.012499999999999956,0.04498269896193774,0.03316582914572863,0.05260332796564682,0.02733686067019403,0.015923566878980777,0.02131210681730633,0.039957939011566745,0.016181229773462924,-0.001561686621551317,0.09991039426523307,0.011901810066947682,0.03281133482475762,0.01918381583536788,0.05877494838265651,0.02564102564102555,0.018475750577367167
2024-11-08,-0.02375177365172154,-0.019459186252211325,-0.02827087442472065,-0.011105235325224783,0.020181339572974633,-0.009602194787380003,-0.0023178807947019653,-0.021400778210116655,-0.02881183069862303,-0.040343347639484994,-0.00783699059561127,0.025267127592708993,-0.020222446916076997,-0.018046709129511673,0.002606882168926017,-0.003054989816700604,-0.015192354814996478,-0.02093862815884473,-0.0023956194387405594,-0.014560582423296942,-0.010000000000000009,-0.024943310657596474
2024-11-11,-0.007428709851736381,-0.012113402061855627,-0.012178619756427533,-0.01711229946524062,0.0,-0.015235457063711877,-0.003982741453700589,-0.03379721669980118,-0.02940404305592026,-0.02415026833631484,-0.01579778830963663,-0.008460029426189286,-0.008255933952528438,0.00432432432432428,0.041081643265730605,-0.0318692543411645,-0.020154267230654277,-0.020648967551622488,-0.023670668953687746,-0.018073878627968165,-0.0014141414141414232,-0.019767441860465085
2024-11-12,-0.013022446668043308,-0.019306026611009552,-0.023801369863013733,-0.013601741022850944,-0.027236238532110213,-0.0042194092827004814,-0.006997667444185285,-0.006172839506172867,-0.03218826075196102,-0.008249312557286892,-0.008025682182985716,-0.004575244219117147,-0.008324661810613976,-0.017761033369214085,0.003996003996004083,-0.03945980164591678,-0.011934992381919862,-0.0075301204819276935,0.015108924806746193,-0.0030901518205025402,-0.0028322880841594733,-0.02609727164887299
2024-11-13,0.0008242454983515834,0.006118648576749042,0.003157340817400378,0.0011031439602868787,-0.02976716769820209,0.0014124293785311437,0.007046979865771741,-0.0031055900621117516,0.006707657909446718,-0.01756007393715342,0.009708737864077666,-0.007329192546583929,0.006295907660021083,0.015342465753424683,-0.0009950248756220859,-0.0072495606326890005,0.011822153687997883,-0.003793626707131903,0.024575977847005825,-0.0005390835579515141,0.00121728545343891,0.017052375152253108
2024-11-14,-0.0029775102945834853,0.0063458487572713995,-0.0033222591362125353,0.0022038567493114503,-0.0075941676792223856,0.005641748942172065,-0.013328890369876834,0.0020768431983384517,-0.008883953359244856,-0.0235183443085607,0.004807692307692291,-0.023025904142159992,-0.018769551616266922,-0.0016189962223421839,-0.04432270916334646,0.01239212215091845,0.00609601219202438,-0.004188880426504338,0.011148648648648507,-0.027912621359223233,-0.018237082066869248,-0.010778443113772407
2024-11-15,-0.00940399034184769,-0.006305832895428298,-0.021052631578947434,-0.007696536558548739,-0.04713804713804726,-0.0014025245441794398,-0.01080715974333002,-0.011398963730570033,-0.017927170868347386,-0.026011560693641744,0.00797448165869219,-0.013833738952222396,-0.004250797024442199,-0.014594594594594557,-0.03491401771756131,-0.023387978142076493,0.013380459479929385,-0.018355640535372753,-0.011359839625793566,-0.01900402274934121,-0.015479876160990669,-0.015738498789346078
2024-11-18,0.0,0.0021152829190904665,-0.0007168458781361409,0.025484764542936356,-0.014776742691936962,0.023876404494381998,-0.010583817002389861,0.03039832285115307,0.013690815744437979,0.006923837784371889,0.006329113924050667,-0.008182880893622513,0.09498399146211312,-0.021941854086670487,-0.01673866090712739,0.0008952551477170445,0.032137518684603794,0.026879626022594305,-0.02669820885434271,-0.0134332579185521,-0.010482180293501009,0.02952029520295185
